'Elapsed time','ECG'
7.254,0.223
7.256,0.223
7.257,0.223
7.258,0.231
7.260,0.223
7.261,0.231
7.263,0.238
7.264,0.238
7.265,0.231
7.267,0.231
7.268,0.223
7.269,0.200
7.271,0.215
7.272,0.215
7.274,0.192
7.275,0.200
7.276,0.208
7.278,0.200
7.279,0.208
7.281,0.208
7.282,0.208
7.283,0.208
7.285,0.200
7.286,0.200
7.287,0.200
7.289,0.208
7.290,0.215
7.292,0.208
7.293,0.208
7.294,0.223
7.296,0.215
7.297,0.215
7.299,0.215
7.300,0.215
7.301,0.215
7.303,0.215
7.304,0.215
7.306,0.215
7.307,0.215
7.308,0.223
7.310,0.208
7.311,0.208
7.312,0.208
7.314,0.215
7.315,0.200
7.317,0.208
7.318,0.208
7.319,0.200
7.321,0.192
7.322,0.200
7.324,0.192
7.325,0.177
7.326,0.177
7.328,0.177
7.329,0.177
7.331,0.185
7.332,0.192
7.333,0.177
7.335,0.177
7.336,0.185
7.338,0.177
7.339,0.177
7.340,0.185
7.342,0.192
7.343,0.192
7.344,0.185
7.346,0.185
7.347,0.192
7.349,0.200
7.350,0.185
7.351,0.185
7.353,0.185
7.354,0.192
7.356,0.192
7.357,0.177
7.358,0.162
7.360,0.162
7.361,0.169
7.362,0.162
7.364,0.162
7.365,0.162
7.367,0.169
7.368,0.162
7.369,0.169
7.371,0.185
7.372,0.177
7.374,0.177
7.375,0.185
7.376,0.192
7.378,0.192
7.379,0.185
7.381,0.200
7.382,0.192
7.383,0.192
7.385,0.185
7.386,0.192
7.388,0.215
7.389,0.200
7.390,0.192
7.392,0.200
7.393,0.208
7.394,0.200
7.396,0.200
7.397,0.215
7.399,0.200
7.400,0.192
7.401,0.208
7.403,0.200
7.404,0.192
7.406,0.208
7.407,0.215
7.408,0.208
7.410,0.208
7.411,0.208
7.412,0.200
7.414,0.200
7.415,0.200
7.417,0.208
7.418,0.200
7.419,0.208
7.421,0.200
7.422,0.185
7.424,0.177
7.425,0.177
7.426,0.169
7.428,0.177
7.429,0.177
7.431,0.169
7.432,0.185
7.433,0.177
7.435,0.192
7.436,0.200
7.438,0.192
7.439,0.185
7.440,0.200
7.442,0.192
7.443,0.185
7.444,0.192
7.446,0.192
7.447,0.192
7.449,0.192
7.450,0.200
7.451,0.208
7.453,0.200
7.454,0.192
7.456,0.192
7.457,0.200
7.458,0.200
7.460,0.192
7.461,0.200
7.463,0.215
7.464,0.215
7.465,0.215
7.467,0.215
7.468,0.208
7.469,0.208
7.471,0.223
7.472,0.215
7.474,0.208
7.475,0.192
7.476,0.200
7.478,0.208
7.479,0.208
7.481,0.200
7.482,0.200
7.483,0.200
7.485,0.200
7.486,0.192
7.487,0.192
7.489,0.208
7.490,0.215
7.492,0.208
7.493,0.208
7.494,0.208
7.496,0.208
7.497,0.208
7.499,0.200
7.500,0.200
7.501,0.208
7.503,0.200
7.504,0.208
7.506,0.200
7.507,0.192
7.508,0.200
7.510,0.208
7.511,0.208
7.513,0.200
7.514,0.192
7.515,0.192
7.517,0.185
7.518,0.185
7.519,0.200
7.521,0.200
7.522,0.200
7.524,0.200
7.525,0.208
7.526,0.208
7.528,0.200
7.529,0.200
7.531,0.200
7.532,0.208
7.533,0.200
7.535,0.200
7.536,0.208
7.537,0.192
7.539,0.192
7.540,0.200
7.542,0.192
7.543,0.192
7.544,0.200
7.546,0.200
7.547,0.192
7.549,0.200
7.550,0.200
7.551,0.192
7.553,0.192
7.554,0.192
7.556,0.200
7.557,0.192
7.558,0.200
7.560,0.192
7.561,0.192
7.562,0.192
7.564,0.185
7.565,0.200
7.567,0.208
7.568,0.200
7.569,0.200
7.571,0.200
7.572,0.200
7.574,0.192
7.575,0.185
7.576,0.185
7.578,0.185
7.579,0.185
7.581,0.192
7.582,0.185
7.583,0.185
7.585,0.192
7.586,0.192
7.588,0.185
7.589,0.192
7.590,0.192
7.592,0.185
7.593,0.185
7.594,0.192
7.596,0.192
7.597,0.185
7.599,0.192
7.600,0.192
7.601,0.185
7.603,0.185
7.604,0.185
7.606,0.185
7.607,0.192
7.608,0.200
7.610,0.200
7.611,0.185
7.612,0.200
7.614,0.200
7.615,0.208
7.617,0.208
7.618,0.208
7.619,0.208
7.621,0.208
7.622,0.208
7.624,0.200
7.625,0.192
7.626,0.208
7.628,0.208
7.629,0.215
7.631,0.215
7.632,0.215
7.633,0.223
7.635,0.223
7.636,0.231
7.638,0.231
7.639,0.238
7.640,0.223
7.642,0.223
7.643,0.231
7.644,0.238
7.646,0.238
7.647,0.231
7.649,0.223
7.650,0.215
7.651,0.223
7.653,0.223
7.654,0.223
7.656,0.223
7.657,0.231
7.658,0.231
7.660,0.238
7.661,0.238
7.662,0.246
7.664,0.246
7.665,0.254
7.667,0.254
7.668,0.254
7.669,0.269
7.671,0.277
7.672,0.269
7.674,0.277
7.675,0.269
7.676,0.269
7.678,0.262
7.679,0.262
7.681,0.262
7.682,0.269
7.683,0.269
7.685,0.262
7.686,0.254
7.688,0.254
7.689,0.254
7.690,0.254
7.692,0.254
7.693,0.254
7.694,0.254
7.696,0.269
7.697,0.277
7.699,0.277
7.700,0.277
7.701,0.277
7.703,0.277
7.704,0.269
7.706,0.285
7.707,0.285
7.708,0.285
7.710,0.292
7.711,0.300
7.713,0.292
7.714,0.300
7.715,0.315
7.717,0.300
7.718,0.300
7.719,0.300
7.721,0.300
7.722,0.300
7.724,0.308
7.725,0.308
7.726,0.292
7.728,0.292
7.729,0.300
7.731,0.308
7.732,0.315
7.733,0.308
7.735,0.315
7.736,0.315
7.737,0.315
7.739,0.323
7.740,0.331
7.742,0.315
7.743,0.308
7.744,0.300
7.746,0.323
7.747,0.323
7.749,0.315
7.750,0.315
7.751,0.300
7.753,0.308
7.754,0.323
7.756,0.308
7.757,0.292
7.758,0.292
7.760,0.285
7.761,0.285
7.763,0.285
7.764,0.292
7.765,0.285
7.767,0.277
7.768,0.269
7.769,0.269
7.771,0.262
7.772,0.262
7.774,0.254
7.775,0.262
7.776,0.262
7.778,0.262
7.779,0.262
7.781,0.262
7.782,0.246
7.783,0.238
7.785,0.231
7.786,0.231
7.787,0.223
7.789,0.200
7.790,0.208
7.792,0.215
7.793,0.223
7.794,0.215
7.796,0.215
7.797,0.208
7.799,0.208
7.800,0.208
7.801,0.215
7.803,0.215
7.804,0.215
7.806,0.215
7.807,0.208
7.808,0.215
7.810,0.223
7.811,0.215
7.812,0.215
7.814,0.231
7.815,0.231
7.817,0.215
7.818,0.215
7.819,0.223
7.821,0.223
7.822,0.215
7.824,0.231
7.825,0.238
7.826,0.246
7.828,0.238
7.829,0.246
7.831,0.246
7.832,0.231
7.833,0.238
7.835,0.231
7.836,0.223
7.838,0.246
7.839,0.262
7.840,0.277
7.842,0.285
7.843,0.292
7.844,0.308
7.846,0.308
7.847,0.331
7.849,0.354
7.850,0.369
7.851,0.369
7.853,0.400
7.854,0.423
7.856,0.438
7.857,0.446
7.858,0.469
7.860,0.492
7.861,0.515
7.862,0.546
7.864,0.562
7.865,0.562
7.867,0.569
7.868,0.569
7.869,0.554
7.871,0.554
7.872,0.569
7.874,0.546
7.875,0.538
7.876,0.546
7.878,0.500
7.879,0.469
7.881,0.462
7.882,0.446
7.883,0.423
7.885,0.392
7.886,0.369
7.888,0.377
7.889,0.377
7.890,0.377
7.892,0.369
7.893,0.369
7.894,0.377
7.896,0.346
7.897,0.354
7.899,0.362
7.900,0.346
7.901,0.331
7.903,0.346
7.904,0.346
7.906,0.331
7.907,0.315
7.908,0.315
7.910,0.315
7.911,0.331
7.912,0.315
7.914,0.308
7.915,0.308
7.917,0.308
7.918,0.285
7.919,0.277
7.921,0.269
7.922,0.262
7.924,0.246
7.925,0.238
7.926,0.238
7.928,0.246
7.929,0.254
7.931,0.246
7.932,0.238
7.933,0.231
7.935,0.223
7.936,0.215
7.938,0.223
7.939,0.215
7.940,0.200
7.942,0.208
7.943,0.208
7.944,0.200
7.946,0.208
7.947,0.215
7.949,0.208
7.950,0.208
7.951,0.208
7.953,0.208
7.954,0.208
7.956,0.215
7.957,0.208
7.958,0.208
7.960,0.208
7.961,0.215
7.963,0.215
7.964,0.215
7.965,0.200
7.967,0.208
7.968,0.208
7.969,0.208
7.971,0.200
7.972,0.208
7.974,0.208
7.975,0.192
7.976,0.192
7.978,0.200
7.979,0.192
7.981,0.192
7.982,0.192
7.983,0.192
7.985,0.185
7.986,0.192
7.987,0.192
7.989,0.192
7.990,0.192
7.992,0.192
7.993,0.208
7.994,0.215
7.996,0.215
7.997,0.208
7.999,0.200
8.000,0.215
8.001,0.215
8.003,0.215
8.004,0.215
8.006,0.200
8.007,0.200
8.008,0.208
8.010,0.208
8.011,0.200
8.012,0.208
8.014,0.215
8.015,0.200
8.017,0.192
8.018,0.200
8.019,0.200
8.021,0.200
8.022,0.215
8.024,0.208
8.025,0.200
8.026,0.208
8.028,0.215
8.029,0.208
8.031,0.215
8.032,0.208
8.033,0.208
8.035,0.208
8.036,0.200
8.037,0.200
8.039,0.200
8.040,0.200
8.042,0.185
8.043,0.185
8.044,0.192
8.046,0.185
8.047,0.185
8.049,0.192
8.050,0.185
8.051,0.185
8.053,0.192
8.054,0.192
8.056,0.177
8.057,0.185
8.058,0.185
8.060,0.169
8.061,0.169
8.062,0.177
8.064,0.177
8.065,0.177
8.067,0.177
8.068,0.177
8.069,0.169
8.071,0.177
8.072,0.177
8.074,0.177
8.075,0.177
8.076,0.177
8.078,0.185
8.079,0.192
8.081,0.200
8.082,0.185
8.083,0.169
8.085,0.169
8.086,0.169
8.088,0.162
8.089,0.162
8.090,0.162
8.092,0.162
8.093,0.154
8.094,0.162
8.096,0.162
8.097,0.154
8.099,0.146
8.100,0.146
8.101,0.138
8.103,0.131
8.104,0.138
8.106,0.131
8.107,0.138
8.108,0.138
8.110,0.123
8.111,0.123
8.113,0.115
8.114,0.123
8.115,0.115
8.117,0.123
8.118,0.123
8.119,0.108
8.121,0.100
8.122,0.108
8.124,0.092
8.125,0.092
8.126,0.100
8.128,0.085
8.129,0.077
8.131,0.092
8.132,0.085
8.133,0.069
8.135,0.069
8.136,0.069
8.137,0.069
8.139,0.085
8.140,0.092
8.142,0.085
8.143,0.092
8.144,0.092
8.146,0.092
8.147,0.100
8.149,0.100
8.150,0.100
8.151,0.108
8.153,0.108
8.154,0.108
8.156,0.115
8.157,0.115
8.158,0.115
8.160,0.100
8.161,0.108
8.162,0.115
8.164,0.115
8.165,0.115
8.167,0.115
8.168,0.108
8.169,0.115
8.171,0.115
8.172,0.131
8.174,0.131
8.175,0.131
8.176,0.131
8.178,0.138
8.179,0.138
8.181,0.146
8.182,0.146
8.183,0.138
8.185,0.162
8.186,0.169
8.188,0.169
8.189,0.169
8.190,0.169
8.192,0.177
8.193,0.169
8.194,0.185
8.196,0.192
8.197,0.177
8.199,0.185
8.200,0.192
8.201,0.192
8.203,0.192
8.204,0.200
8.206,0.208
8.207,0.200
8.208,0.200
8.210,0.200
8.211,0.192
8.213,0.200
8.214,0.208
8.215,0.185
8.217,0.200
8.218,0.200
8.219,0.200
8.221,0.192
8.222,0.200
8.224,0.208
8.225,0.200
8.226,0.208
8.228,0.208
8.229,0.208
8.231,0.215
8.232,0.215
8.233,0.215
8.235,0.223
8.236,0.231
8.238,0.223
8.239,0.208
8.240,0.215
8.242,0.208
8.243,0.200
8.244,0.192
8.246,0.192
8.247,0.208
8.249,0.200
8.250,0.200
8.251,0.208
8.253,0.200
8.254,0.200
8.256,0.200
8.257,0.192
8.258,0.200
8.260,0.208
8.261,0.208
8.262,0.215
8.264,0.215
8.265,0.215
8.267,0.215
8.268,0.208
8.269,0.208
8.271,0.200
8.272,0.208
8.274,0.208
8.275,0.200
8.276,0.208
8.278,0.215
8.279,0.215
8.281,0.208
8.282,0.208
8.283,0.208
8.285,0.208
8.286,0.208
8.287,0.208
8.289,0.215
8.290,0.223
8.292,0.223
8.293,0.208
8.294,0.208
8.296,0.223
8.297,0.223
8.299,0.200
8.300,0.200
8.301,0.208
8.303,0.208
8.304,0.208
8.306,0.208
8.307,0.208
8.308,0.200
8.310,0.208
8.311,0.223
8.312,0.231
8.314,0.223
8.315,0.231
8.317,0.246
8.318,0.246
8.319,0.238
8.321,0.238
8.322,0.238
8.324,0.231
8.325,0.231
8.326,0.231
8.328,0.238
8.329,0.231
8.331,0.223
8.332,0.223
8.333,0.215
8.335,0.215
8.336,0.223
8.338,0.223
8.339,0.215
8.340,0.223
8.342,0.231
8.343,0.231
8.344,0.238
8.346,0.238
8.347,0.231
8.349,0.231
8.350,0.231
8.351,0.231
8.353,0.223
8.354,0.223
8.356,0.231
8.357,0.223
8.358,0.215
8.360,0.223
8.361,0.231
8.363,0.223
8.364,0.231
8.365,0.231
8.367,0.238
8.368,0.262
8.369,0.285
8.371,0.300
8.372,0.315
8.374,0.323
8.375,0.338
8.376,0.331
8.378,0.331
8.379,0.346
8.381,0.354
8.382,0.346
8.383,0.346
8.385,0.362
8.386,0.338
8.387,0.300
8.389,0.292
8.390,0.262
8.392,0.231
8.393,0.223
8.394,0.215
8.396,0.169
8.397,0.123
8.399,0.092
8.400,0.046
8.401,0.008
8.403,-0.023
8.404,-0.069
8.406,-0.123
8.407,-0.185
8.408,-0.238
8.410,-0.308
8.411,-0.354
8.412,-0.415
8.414,-0.477
8.415,-0.523
8.417,-0.508
8.418,-0.477
8.419,-0.462
8.421,-0.462
8.422,-0.446
8.424,-0.446
8.425,-0.438
8.426,-0.400
8.428,-0.369
8.429,-0.346
8.431,-0.315
8.432,-0.285
8.433,-0.269
8.435,-0.231
8.436,-0.200
8.438,-0.146
8.439,-0.092
8.440,-0.062
8.442,-0.023
8.443,0.038
8.444,0.085
8.446,0.108
8.447,0.100
8.449,0.108
8.450,0.138
8.451,0.146
8.453,0.146
8.454,0.162
8.456,0.169
8.457,0.169
8.458,0.177
8.460,0.200
8.461,0.208
8.463,0.208
8.464,0.215
8.465,0.215
8.467,0.223
8.468,0.223
8.469,0.223
8.471,0.223
8.472,0.215
8.474,0.215
8.475,0.223
8.476,0.223
8.478,0.231
8.479,0.238
8.481,0.238
8.482,0.238
8.483,0.246
8.485,0.254
8.486,0.246
8.488,0.246
8.489,0.246
8.490,0.246
8.492,0.246
8.493,0.254
8.494,0.254
8.496,0.254
8.497,0.246
8.499,0.254
8.500,0.246
8.501,0.262
8.503,0.262
8.504,0.269
8.506,0.285
8.507,0.285
8.508,0.262
8.510,0.254
8.511,0.269
8.512,0.285
8.514,0.269
8.515,0.246
8.517,0.238
8.518,0.262
8.519,0.262
8.521,0.254
8.522,0.254
8.524,0.246
8.525,0.254
8.526,0.269
8.528,0.269
8.529,0.277
8.531,0.277
8.532,0.269
8.533,0.269
8.535,0.285
8.536,0.285
8.537,0.277
8.539,0.277
8.540,0.269
8.542,0.277
8.543,0.277
8.544,0.285
8.546,0.285
8.547,0.285
8.549,0.277
8.550,0.277
8.551,0.277
8.553,0.277
8.554,0.292
8.556,0.285
8.557,0.277
8.558,0.277
8.560,0.277
8.561,0.269
8.562,0.285
8.564,0.300
8.565,0.285
8.567,0.292
8.568,0.300
8.569,0.315
8.571,0.315
8.572,0.323
8.574,0.323
8.575,0.323
8.576,0.323
8.578,0.331
8.579,0.331
8.581,0.315
8.582,0.308
8.583,0.308
8.585,0.315
8.586,0.315
8.588,0.315
8.589,0.308
8.590,0.315
8.592,0.323
8.593,0.338
8.594,0.338
8.596,0.331
8.597,0.338
8.599,0.354
8.600,0.362
8.601,0.369
8.603,0.377
8.604,0.392
8.606,0.392
8.607,0.392
8.608,0.392
8.610,0.385
8.611,0.400
8.613,0.408
8.614,0.415
8.615,0.400
8.617,0.408
8.618,0.415
8.619,0.415
8.621,0.415
8.622,0.415
8.624,0.423
8.625,0.423
8.626,0.423
8.628,0.431
8.629,0.431
8.631,0.454
8.632,0.462
8.633,0.454
8.635,0.469
8.636,0.469
8.637,0.469
8.639,0.469
8.640,0.462
8.642,0.454
8.643,0.454
8.644,0.477
8.646,0.469
8.647,0.462
8.649,0.469
8.650,0.477
8.651,0.477
8.653,0.477
8.654,0.477
8.656,0.469
8.657,0.462
8.658,0.469
8.660,0.469
8.661,0.454
8.662,0.454
8.664,0.462
8.665,0.462
8.667,0.446
8.668,0.454
8.669,0.462
8.671,0.454
8.672,0.454
8.674,0.454
8.675,0.446
8.676,0.438
8.678,0.446
8.679,0.431
8.681,0.423
8.682,0.415
8.683,0.423
8.685,0.415
8.686,0.415
8.688,0.415
8.689,0.408
8.690,0.400
8.692,0.400
8.693,0.408
8.694,0.400
8.696,0.377
8.697,0.377
8.699,0.377
8.700,0.377
8.701,0.377
8.703,0.354
8.704,0.362
8.706,0.362
8.707,0.323
8.708,0.323
8.710,0.338
8.711,0.346
8.713,0.331
8.714,0.308
8.715,0.300
8.717,0.308
8.718,0.300
8.719,0.285
8.721,0.285
8.722,0.285
8.724,0.269
8.725,0.269
8.726,0.269
8.728,0.254
8.729,0.269
8.731,0.262
8.732,0.246
8.733,0.246
8.735,0.246
8.736,0.254
8.738,0.246
8.739,0.238
8.740,0.238
8.742,0.238
8.743,0.246
8.744,0.238
8.746,0.231
8.747,0.231
8.749,0.238
8.750,0.215
8.751,0.215
8.753,0.215
8.754,0.215
8.756,0.208
8.757,0.208
8.758,0.215
8.760,0.215
8.761,0.223
8.762,0.238
8.764,0.223
8.765,0.223
8.767,0.223
8.768,0.223
8.769,0.208
8.771,0.208
8.772,0.208
8.774,0.192
8.775,0.192
8.776,0.192
8.778,0.200
8.779,0.208
8.781,0.192
8.782,0.185
8.783,0.192
8.785,0.185
8.786,0.185
8.787,0.185
8.789,0.192
8.790,0.192
8.792,0.185
8.793,0.192
8.794,0.200
8.796,0.200
8.797,0.192
8.799,0.200
8.800,0.200
8.801,0.200
8.803,0.215
8.804,0.200
8.806,0.192
8.807,0.208
8.808,0.208
8.810,0.192
8.811,0.192
8.812,0.215
8.814,0.200
8.815,0.192
8.817,0.192
8.818,0.185
8.819,0.177
8.821,0.185
8.822,0.177
8.824,0.177
8.825,0.177
8.826,0.177
8.828,0.177
8.829,0.177
8.831,0.177
8.832,0.177
8.833,0.169
8.835,0.169
8.836,0.177
8.838,0.185
8.839,0.177
8.840,0.185
8.842,0.192
8.843,0.200
8.844,0.192
8.846,0.200
8.847,0.192
8.849,0.192
8.850,0.192
8.851,0.185
8.853,0.192
8.854,0.185
8.856,0.177
8.857,0.185
8.858,0.185
8.860,0.177
8.861,0.162
8.863,0.162
8.864,0.169
8.865,0.169
8.867,0.177
8.868,0.169
8.869,0.177
8.871,0.185
8.872,0.185
8.874,0.192
8.875,0.192
8.876,0.192
8.878,0.192
8.879,0.200
8.881,0.192
8.882,0.185
8.883,0.192
8.885,0.200
8.886,0.200
8.887,0.192
8.889,0.192
8.890,0.192
8.892,0.192
8.893,0.200
8.894,0.200
8.896,0.208
8.897,0.200
8.899,0.192
8.900,0.185
8.901,0.200
8.903,0.200
8.904,0.200
8.906,0.192
8.907,0.192
8.908,0.192
8.910,0.192
8.911,0.200
8.912,0.192
8.914,0.192
8.915,0.192
8.917,0.192
8.918,0.192
8.919,0.185
8.921,0.192
8.922,0.185
8.924,0.169
8.925,0.169
8.926,0.177
8.928,0.185
8.929,0.185
8.931,0.192
8.932,0.192
8.933,0.192
8.935,0.192
8.936,0.200
8.938,0.192
8.939,0.192
8.940,0.192
8.942,0.185
8.943,0.185
8.944,0.192
8.946,0.185
8.947,0.192
8.949,0.192
8.950,0.192
8.951,0.185
8.953,0.208
8.954,0.215
8.956,0.192
8.957,0.200
8.958,0.208
8.960,0.200
8.961,0.208
8.963,0.215
8.964,0.208
8.965,0.208
8.967,0.208
8.968,0.208
8.969,0.208
8.971,0.208
8.972,0.200
8.974,0.185
8.975,0.185
8.976,0.192
8.978,0.192
8.979,0.192
8.981,0.185
8.982,0.185
8.983,0.185
8.985,0.192
8.986,0.200
8.988,0.200
8.989,0.200
8.990,0.200
8.992,0.208
8.993,0.223
8.994,0.223
8.996,0.215
8.997,0.223
8.999,0.215
9.000,0.215
9.001,0.215
9.003,0.231
9.004,0.231
9.006,0.215
9.007,0.208
9.008,0.215
9.010,0.200
9.011,0.208
9.012,0.200
9.014,0.192
9.015,0.208
9.017,0.215
9.018,0.223
9.019,0.223
9.021,0.223
9.022,0.223
9.024,0.215
9.025,0.215
9.026,0.223
9.028,0.231
9.029,0.223
9.031,0.215
9.032,0.215
9.033,0.215
9.035,0.215
9.036,0.215
9.037,0.208
9.039,0.215
9.040,0.223
9.042,0.215
9.043,0.215
9.044,0.223
9.046,0.223
9.047,0.215
9.049,0.215
9.050,0.215
9.051,0.215
9.053,0.215
9.054,0.215
9.056,0.215
9.057,0.208
9.058,0.208
9.060,0.215
9.061,0.215
9.062,0.215
9.064,0.208
9.065,0.208
9.067,0.208
9.068,0.208
9.069,0.208
9.071,0.208
9.072,0.200
9.074,0.208
9.075,0.200
9.076,0.200
9.078,0.192
9.079,0.192
9.081,0.208
9.082,0.192
9.083,0.208
9.085,0.208
9.086,0.200
9.088,0.200
9.089,0.208
9.090,0.215
9.092,0.192
9.093,0.200
9.094,0.215
9.096,0.208
9.097,0.200
9.099,0.208
9.100,0.200
9.101,0.192
9.103,0.208
9.104,0.208
9.106,0.192
9.107,0.208
9.108,0.192
9.110,0.200
9.111,0.215
9.113,0.223
9.114,0.208
9.115,0.215
9.117,0.215
9.118,0.208
9.119,0.208
9.121,0.200
9.122,0.192
9.124,0.192
9.125,0.200
9.126,0.200
9.128,0.208
9.129,0.208
9.131,0.215
9.132,0.215
9.133,0.223
9.135,0.215
9.136,0.223
9.137,0.223
9.139,0.215
9.140,0.215
9.142,0.223
9.143,0.231
9.144,0.223
9.146,0.215
9.147,0.215
9.149,0.208
9.150,0.208
9.151,0.200
9.153,0.208
9.154,0.215
9.156,0.223
9.157,0.223
9.158,0.223
9.160,0.246
9.161,0.254
9.162,0.262
9.164,0.262
9.165,0.262
9.167,0.262
9.168,0.262
9.169,0.262
9.171,0.269
9.172,0.269
9.174,0.269
9.175,0.254
9.176,0.254
9.178,0.262
9.179,0.254
9.181,0.238
9.182,0.246
9.183,0.254
9.185,0.246
9.186,0.262
9.188,0.262
9.189,0.254
9.190,0.262
9.192,0.269
9.193,0.262
9.194,0.277
9.196,0.292
9.197,0.277
9.199,0.277
9.200,0.285
9.201,0.292
9.203,0.285
9.204,0.292
9.206,0.292
9.207,0.300
9.208,0.300
9.210,0.300
9.211,0.300
9.213,0.308
9.214,0.315
9.215,0.300
9.217,0.292
9.218,0.300
9.219,0.308
9.221,0.300
9.222,0.300
9.224,0.300
9.225,0.285
9.226,0.308
9.228,0.308
9.229,0.315
9.231,0.308
9.232,0.315
9.233,0.308
9.235,0.315
9.236,0.315
9.238,0.323
9.239,0.331
9.240,0.331
9.242,0.315
9.243,0.315
9.244,0.315
9.246,0.315
9.247,0.315
9.249,0.315
9.250,0.308
9.251,0.308
9.253,0.315
9.254,0.308
9.256,0.300
9.257,0.308
9.258,0.308
9.260,0.285
9.261,0.292
9.262,0.285
9.264,0.285
9.265,0.277
9.267,0.269
9.268,0.262
9.269,0.262
9.271,0.269
9.272,0.262
9.274,0.246
9.275,0.246
9.276,0.246
9.278,0.246
9.279,0.246
9.281,0.231
9.282,0.231
9.283,0.215
9.285,0.223
9.286,0.223
9.287,0.223
9.289,0.208
9.290,0.223
9.292,0.223
9.293,0.223
9.294,0.215
9.296,0.208
9.297,0.215
9.299,0.208
9.300,0.223
9.301,0.223
9.303,0.215
9.304,0.215
9.306,0.223
9.307,0.223
9.308,0.223
9.310,0.231
9.311,0.238
9.312,0.238
9.314,0.223
9.315,0.223
9.317,0.238
9.318,0.254
9.319,0.246
9.321,0.254
9.322,0.262
9.324,0.262
9.325,0.246
9.326,0.246
9.328,0.262
9.329,0.262
9.331,0.262
9.332,0.262
9.333,0.254
9.335,0.254
9.336,0.269
9.338,0.285
9.339,0.285
9.340,0.300
9.342,0.315
9.343,0.331
9.344,0.346
9.346,0.369
9.347,0.385
9.349,0.400
9.350,0.408
9.351,0.431
9.353,0.446
9.354,0.477
9.356,0.492
9.357,0.500
9.358,0.515
9.360,0.546
9.361,0.569
9.363,0.562
9.364,0.562
9.365,0.554
9.367,0.554
9.368,0.554
9.369,0.546
9.371,0.546
9.372,0.531
9.374,0.508
9.375,0.492
9.376,0.477
9.378,0.446
9.379,0.415
9.381,0.392
9.382,0.377
9.383,0.369
9.385,0.369
9.386,0.377
9.387,0.362
9.389,0.354
9.390,0.346
9.392,0.346
9.393,0.338
9.394,0.338
9.396,0.323
9.397,0.323
9.399,0.323
9.400,0.323
9.401,0.308
9.403,0.315
9.404,0.308
9.406,0.308
9.407,0.308
9.408,0.308
9.410,0.300
9.411,0.292
9.412,0.292
9.414,0.292
9.415,0.285
9.417,0.269
9.418,0.269
9.419,0.262
9.421,0.246
9.422,0.238
9.424,0.238
9.425,0.231
9.426,0.231
9.428,0.238
9.429,0.231
9.431,0.223
9.432,0.215
9.433,0.208
9.435,0.208
9.436,0.208
9.438,0.208
9.439,0.192
9.440,0.200
9.442,0.200
9.443,0.185
9.444,0.208
9.446,0.208
9.447,0.200
9.449,0.208
9.450,0.208
9.451,0.200
9.453,0.208
9.454,0.215
9.456,0.200
9.457,0.200
9.458,0.208
9.460,0.200
9.461,0.200
9.463,0.208
9.464,0.215
9.465,0.208
9.467,0.208
9.468,0.192
9.469,0.200
9.471,0.200
9.472,0.200
9.474,0.200
9.475,0.200
9.476,0.192
9.478,0.192
9.479,0.192
9.481,0.185
9.482,0.185
9.483,0.185
9.485,0.200
9.486,0.200
9.488,0.200
9.489,0.200
9.490,0.200
9.492,0.200
9.493,0.200
9.494,0.200
9.496,0.208
9.497,0.200
9.499,0.200
9.500,0.192
9.501,0.200
9.503,0.200
9.504,0.208
9.506,0.192
9.507,0.185
9.508,0.192
9.510,0.192
9.511,0.192
9.512,0.185
9.514,0.185
9.515,0.185
9.517,0.192
9.518,0.185
9.519,0.185
9.521,0.185
9.522,0.185
9.524,0.192
9.525,0.192
9.526,0.185
9.528,0.200
9.529,0.192
9.531,0.192
9.532,0.192
9.533,0.185
9.535,0.185
9.536,0.177
9.537,0.177
9.539,0.177
9.540,0.169
9.542,0.177
9.543,0.185
9.544,0.185
9.546,0.177
9.547,0.185
9.549,0.185
9.550,0.177
9.551,0.185
9.553,0.192
9.554,0.185
9.556,0.177
9.557,0.177
9.558,0.177
9.560,0.169
9.561,0.177
9.562,0.162
9.564,0.162
9.565,0.177
9.567,0.169
9.568,0.162
9.569,0.169
9.571,0.177
9.572,0.169
9.574,0.169
9.575,0.185
9.576,0.177
9.578,0.169
9.579,0.169
9.581,0.162
9.582,0.169
9.583,0.185
9.585,0.177
9.586,0.169
9.588,0.177
9.589,0.177
9.590,0.162
9.592,0.169
9.593,0.169
9.594,0.162
9.596,0.169
9.597,0.162
9.599,0.146
9.600,0.154
9.601,0.154
9.603,0.146
9.604,0.146
9.606,0.138
9.607,0.123
9.608,0.123
9.610,0.131
9.611,0.131
9.613,0.123
9.614,0.123
9.615,0.115
9.617,0.100
9.618,0.100
9.619,0.100
9.621,0.108
9.622,0.108
9.624,0.092
9.625,0.085
9.626,0.092
9.628,0.092
9.629,0.077
9.631,0.077
9.632,0.092
9.633,0.100
9.635,0.092
9.636,0.092
9.637,0.092
9.639,0.100
9.640,0.100
9.642,0.100
9.643,0.115
9.644,0.123
9.646,0.115
9.647,0.115
9.649,0.123
9.650,0.131
9.651,0.123
9.653,0.131
9.654,0.131
9.656,0.123
9.657,0.131
9.658,0.138
9.660,0.131
9.661,0.123
9.662,0.131
9.664,0.138
9.665,0.138
9.667,0.138
9.668,0.146
9.669,0.154
9.671,0.146
9.672,0.154
9.674,0.162
9.675,0.154
